offer_id,extraction_date,lat,lng,area_m2,furnished,zip_code,main_category,rooms,build_year,state,city,sub_category,balcony,heat_type,offer_title,kitchen,rent_price,garden
45561966,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,128.2,1,1067.0,Wohnung,4.0,2018.0,Sachsen,Dresden,Etagenwohnung,1,Zentralheizung,EXKLUSIVE 4-RAUM WOHNUNG AM NEUMARKT,0,1795.0,0
45725807,2021-11-10 05:15:08,50.12893681370536,8.666027035062099,45.0,1,60323.0,Wohnung,2.0,1880.0,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,2-Zimmerwohnung mit Altbaucharme und EBK in Top Lage. (Zeitmietvertrag)*,1,750.0,0
45856884,2021-11-10 05:15:08,48.102059663035476,11.594205692375533,86.39,1,81549.0,Wohnung,3.0,2018.0,Bayern,München,Maisonette,1,,Gehobene 3 ½-Zimmer Maisonetten DG-Wohnung mit EBK und Balkon 4 Gehminuten S-Bahn Fasangarten,1,1545.0,1
45856896,2021-11-10 05:15:08,51.3819,7.08037,92.0,1,45257.0,Wohnung,2.0,1910.0,Nordrhein-Westfalen,Essen,Wohnung,0,Zentralheizung,Groß,1,780.0,0
45660291,2021-11-10 05:15:08,53.571400777936,9.8431535618602,79.7,1,22769.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Wohnung,0,,2-Zimmer-Wohnung in der Endetage,1,1430.0,0
44382354,2021-11-10 05:15:08,51.4482,7.01816,68.61,1,45128.0,Wohnung,3.0,1957.0,Nordrhein-Westfalen,Essen,Etagenwohnung,0,,Die ersten eigenen vier Wände zur Miete - Wohlfühlen bei VIVAWEST,0,536.0,0
45660310,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,40.0,1,1159.0,Wohnung,1.0,,Sachsen,Dresden,Wohnung,0,Zentralheizung,Ideale zentrumsnahe Einzimmerwohnung zu vermieten !,0,300.0,0
45693078,2021-11-10 05:15:08,48.12212487341466,11.683417463467087,160.0,1,81929.0,Wohnung,3.0,,Bayern,München,Dachgeschosswohnung,1,,Bogenhausen-Denning. Großzügige DG-Wohnung im Landhausstil.,1,2400.0,0
45562012,2021-11-10 05:15:08,51.44244,6.96691,60.0,1,45145.0,Wohnung,2.0,1998.0,Nordrhein-Westfalen,Essen,Dachgeschosswohnung,0,Zentralheizung,DG Wohnung Essen Frohnhausen zentral gelegen,0,415.0,0
45693085,2021-11-10 05:15:08,51.06569,13.73471,20.63,1,1097.0,Wohnung,1.0,,Sachsen,Dresden,Apartment,0,Zentralheizung,gz-i.de,1,290.0,0
45660321,2021-11-10 05:15:08,49.96320511670278,8.194180754019273,,1,55127.0,Haus,5.0,2021.0,Rheinland-Pfalz,Mainz,Doppelhaushälfte,0,,***Lambert&Strelow***Neubau-Erstbezug,0,2600.0,0
45693090,2021-11-10 05:15:08,51.06569,13.73471,20.69,1,1097.0,Wohnung,1.0,,Sachsen,Dresden,Apartment,0,Zentralheizung,gz-i.de,1,280.0,0
45660325,2021-11-10 05:15:08,53.571400777936,9.8431535618602,68.9,1,22769.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Wohnung,0,,Erstbezug 2-Zimmer-Wohnung in der obersten Etage,1,1350.0,0
45463722,2021-11-10 05:15:08,53.49929,10.00049,21.6,1,21109.0,Wohnung,1.0,2017.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,Apartments in Hamburg! Möbliert wohnen zur All-In Miete / YOUNIQ,1,519.0,1
45693106,2021-11-10 05:15:08,51.06569,13.73471,28.57,1,1097.0,Wohnung,1.0,,Sachsen,Dresden,Apartment,0,Zentralheizung,gz-i.de,0,310.0,0
45693111,2021-11-10 05:15:08,51.06569,13.73471,28.54,1,1097.0,Wohnung,1.0,,Sachsen,Dresden,Apartment,0,Zentralheizung,gz-i.de,0,320.0,0
45856959,2021-11-10 05:15:08,51.04032,13.80261,45.54,1,1277.0,Wohnung,2.0,1908.0,Sachsen,Dresden,Etagenwohnung,0,Etagenheizung,***Gemütliche 2 Zimmer Wohnung sucht Nachmieter***,0,298.0,0
45856966,2021-11-10 05:15:08,51.07039,13.67012,113.8,1,1157.0,Wohnung,4.0,1900.0,Sachsen,Dresden,Etagenwohnung,1,,Dresden - Briesnitz! Top sanierte Etagenwohnung mit Veranda zu vermieten!,0,1138.0,1
45529305,2021-11-10 05:15:08,53.571400777936,9.8431535618602,133.0,1,22587.0,Wohnung,4.0,1969.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,Schön gelegene 4-Zimmer-Wohnung mit Balkon und einem PKW-Stellplatz in Blankenese...,1,1715.0,0
45529313,2021-11-10 05:15:08,51.249649792451386,6.155846189265897,,1,41379.0,Haus,5.0,2003.0,Nordrhein-Westfalen,Brüggen,Doppelhaushälfte,0,,Traumhaft Wohnen und Leben in Brüggen-Bracht! Attraktives Anwesen zur Miete! Anschauen.,1,1500.0,1
45856993,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,52.0,1,22147.0,Wohnung,2.0,1968.0,Hamburg,Hamburg,Wohnung,1,Zentralheizung,Von privat,1,650.0,0
45660396,2021-11-10 05:15:08,50.08663,8.64295,70.0,1,60528.0,Wohnung,2.0,1965.0,Hessen,Frankfurt am Main,Etagenwohnung,1,Zentralheizung,zentrale 2-ZKB-Wohnung mit Balkon in KfW-100-Haus *Niederrad*,0,900.0,0
45529325,2021-11-10 05:15:08,51.50553,7.45929,66.0,1,44139.0,Wohnung,2.0,1972.0,Nordrhein-Westfalen,Dortmund,Wohnung,0,Zentralheizung,Helle Etagenwohnung in zentraler Lage von Dortmund zu vermieten,0,530.0,0
45660398,2021-11-10 05:15:08,50.126955589383044,8.733596636788583,70.0,1,60386.0,Wohnung,3.0,1900.0,Hessen,Frankfurt am Main,Wohnung,0,Etagenheizung,3 Zimmerwohnung mit Balkon in Frankfurt Fechenheim,0,900.0,0
45463796,2021-11-10 05:15:08,52.39202,9.838,55.34,1,30629.0,Wohnung,2.0,2019.0,Niedersachsen,Hannover,Etagenwohnung,1,,2-Zi-Whg mit Dachterrasse OHNE B-Schein,1,714.0,0
45693182,2021-11-10 05:15:08,48.14850035276017,11.5652157836879,223.0,1,80335.0,Wohnung,6.0,,Bayern,München,Penthouse,0,,Penthouse! 6 Zi.,1,3700.0,0
45693185,2021-11-10 05:15:08,51.02648486011206,13.708848198970212,59.0,1,1189.0,Wohnung,3.0,,Sachsen,Dresden,Erdgeschosswohnung,0,Zentralheizung,schöne 3 Zimmer Wohnung in Coschütz Gittersee- praktische Raumaufteilung,0,435.0,1
45431047,2021-11-10 05:15:08,53.571400777936,9.8431535618602,122.6,1,22607.0,Wohnung,4.0,2021.0,Hamburg,Hamburg,Souterrainwohnung,0,,Attraktive Erd-plus-Garten-Geschoss-Wohnung  mit drei Schlafzimmern und drei Bädern in Groß-Flottbek,0,2700.0,0
45431048,2021-11-10 05:15:08,53.571400777936,9.8431535618602,122.6,1,22607.0,Wohnung,4.0,2021.0,Hamburg,Hamburg,Souterrainwohnung,0,,Attraktive Erd-plus-Garten-Geschoss-Wohnung  mit drei Schlafzimmern und drei Bädern in Groß-Flottbek,0,2700.0,0
45431049,2021-11-10 05:15:08,53.571400777936,9.8431535618602,87.0,1,22607.0,Wohnung,3.0,2021.0,Hamburg,Hamburg,Apartment,1,,Attraktive 3-Zimmer-Neubau-Wohnung mit zwei Balkonen und Blick ins Grüne,0,1950.0,0
45660426,2021-11-10 05:15:08,48.337060872628626,11.281514591450845,,1,85253.0,Haus,5.0,1993.0,Bayern,Erdweg,Doppelhaushälfte,0,Zentralheizung,RE/MAX  Moderne und helle Doppelhaushälfte in Welshofen / Erdweg + Garage und Stellplatz,0,1690.0,1
40581387,2021-11-10 05:15:08,48.337060872628626,11.281514591450845,,1,85253.0,Haus,5.0,1993.0,Bayern,Erdweg,Doppelhaushälfte,0,Zentralheizung,RE/MAX  Moderne und helle Doppelhaushälfte in Welshofen / Erdweg + Garage und Stellplatz,0,1690.0,1
45857043,2021-11-10 05:15:08,53.53997,10.12323,54.0,1,22117.0,Wohnung,2.0,1964.0,Hamburg,Hamburg,Wohnung,0,Zentralheizung,Helle Wohnung mit Terrasse und Vollbad in ruhiger Lage!,0,401.0,0
45693205,2021-11-10 05:15:08,51.2423,6.71417,60.38,1,40549.0,Wohnung,2.0,2021.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,0,Zentralheizung,Das beste Leben in Düsseldorf Heerdt,0,945.0,0
45791516,2021-11-10 05:15:08,53.60672,10.07096,62.14,1,22177.0,Wohnung,2.0,2016.0,Hamburg,Hamburg,Erdgeschosswohnung,1,,Home s-elect M | 62m² Wohnung mit 2.5 Zimmern in Hamburg,1,1000.0,0
45857057,2021-11-10 05:15:08,53.65418,10.08831,113.39,1,22391.0,Wohnung,3.0,1999.0,Hamburg,Hamburg,Erdgeschosswohnung,0,Zentralheizung,Schöne 3-Zimmer Wohnung im Wohnpark Alstertal in Hamburg Poppenbüttel,1,1450.0,0
45693225,2021-11-10 05:15:08,50.12893681370536,8.666027035062099,116.0,1,60322.0,Wohnung,3.0,1907.0,Hessen,Frankfurt am Main,Dachgeschosswohnung,0,Etagenheizung,Schöne Dachgeschosswohnung in begehrter Lage,1,1750.0,0
45693227,2021-11-10 05:15:08,51.46863195236083,6.920520099018515,82.3,1,45359.0,Wohnung,2.0,1996.0,Nordrhein-Westfalen,Essen,Dachgeschosswohnung,1,Zentralheizung,Großzügige 2,1,650.0,0
45431086,2021-11-10 05:15:08,48.14454,11.47301,53.0,1,81241.0,Wohnung,1.0,1972.0,Bayern,München,Dachgeschosswohnung,1,Zentralheizung,Sonnige und helle 53qm Wohnung gelegen zur ruhigen und grünen Fritz-Berne-Strasse (Home Essential M),1,990.0,0
45562168,2021-11-10 05:15:08,52.5379,13.3964,50.18,1,10115.0,Wohnung,2.0,2018.0,Berlin,Berlin,Apartment,0,Zentralheizung,hochwertig möbliertes & helles 2-Zimmer Apartment in Mitte,1,1597.0,0
45562170,2021-11-10 05:15:08,52.5379,13.3964,50.18,1,10115.0,Wohnung,2.0,2018.0,Berlin,Berlin,Etagenwohnung,0,Zentralheizung,hochwertig möbliertes & helles 2-Zimmer Apartment in Mitte,1,1597.0,0
45627716,2021-11-10 05:15:08,51.52011,7.01065,64.55,1,45329.0,Wohnung,2.0,1928.0,Nordrhein-Westfalen,Essen,Etagenwohnung,1,Zentralheizung,Bei VIVAWEST die Sonnenstrahlen auf dem eigenen Balkon genießen.,0,523.0,0
45693252,2021-11-10 05:15:08,53.57401,9.96457,34.0,1,20259.0,Wohnung,1.0,1973.0,Hamburg,Hamburg,Wohnung,0,,Möbliertes Studioapartment am Isebekkanal in Hamburg-Eimsbüttel,0,872.0,0
45693253,2021-11-10 05:15:08,53.56273,9.95263,80.0,1,22769.0,Wohnung,2.0,2020.0,Hamburg,Hamburg,Apartment,0,,Luxuriöse und moderne 2-Zimmer-Wohnung mit Ankleidezimmer und Einbauküche,1,1895.0,0
45857095,2021-11-10 05:15:08,53.56273,9.95263,80.0,1,22769.0,Wohnung,2.0,2020.0,Hamburg,Hamburg,Apartment,0,,Luxuriöse und moderne 2-Zimmer-Wohnung mit Ankleidezimmer und Einbauküche,1,1895.0,0
45857101,2021-11-10 05:15:08,53.56273,9.95263,80.0,1,22769.0,Wohnung,2.0,2020.0,Hamburg,Hamburg,Apartment,0,,Luxuriöse und moderne 2-Zimmer-Wohnung mit Ankleidezimmer und Einbauküche,1,1895.0,0
45693266,2021-11-10 05:15:08,50.16221079389082,8.291883666916247,,1,65527.0,Haus,3.0,,Hessen,Niedernhausen,Doppelhaushälfte,0,,Schöne sanierte Doppelhaushälfte in Niederseelbach!,1,1250.0,0
45726049,2021-11-10 05:15:08,48.82095345071915,9.188620019521638,60.0,1,70376.0,Wohnung,3.0,1927.0,Baden-Württemberg,Stuttgart,Etagenwohnung,0,Etagenheizung,Exklusive 3-Zimmer Wohnung in guter Lage von Bad Cannstatt.,0,1050.0,0
41269608,2021-11-10 05:15:08,51.02532,13.70755,73.42,1,1187.0,Wohnung,2.0,,Sachsen,Dresden,Dachgeschosswohnung,0,Zentralheizung,Kaltmietfrei!  Frisch sanierte 2-Raumwohnung im Dachgeschoss mit kostenloser Einbauküche in Dresden Plauen!,1,749.0,1
45857129,2021-11-10 05:15:08,51.0615,13.7416,65.1,1,1097.0,Wohnung,2.0,1740.0,Sachsen,Dresden,Maisonette,0,Zentralheizung,Im Barockviertel,0,550.0,0
45103471,2021-11-10 05:15:08,53.57838,10.04158,93.7,1,22081.0,Wohnung,3.0,2020.0,Hamburg,Hamburg,Dachgeschosswohnung,1,Zentralheizung,Helle 3 Zi.-Wohnung in Hamburg-Dehnhaide,1,1390.0,0
45332851,2021-11-10 05:15:08,48.740128190797776,9.309668619414918,132.7,1,73728.0,Haus,3.0,1930.0,Baden-Württemberg,Esslingen,Einfamilienhaus,0,Zentralheizung,Esslingen-Altstadt,0,1450.0,0
45758846,2021-11-10 05:15:08,48.740128190797776,9.309668619414918,132.7,1,73728.0,Haus,3.0,1930.0,Baden-Württemberg,Esslingen,Einfamilienhaus,0,Zentralheizung,Esslingen-Altstadt,0,1450.0,0
45791616,2021-11-10 05:15:08,50.9205,6.93305,117.0,1,50939.0,Wohnung,4.0,1979.0,Nordrhein-Westfalen,Köln,Wohnung,0,Zentralheizung,4-5-Zimmer mit Küchenzeile + Bad + Gäste-WC + Kamin + Aufzug+1 ParkplatzNähe UNIVERSITÄT + AMTSGERICHT,1,1500.0,0
45758857,2021-11-10 05:15:08,50.9205,6.93305,117.0,1,50939.0,Wohnung,4.0,1979.0,Nordrhein-Westfalen,Köln,Wohnung,0,Zentralheizung,4-5-Zimmer mit Küchenzeile + Bad + Gäste-WC + Kamin + Aufzug+1 ParkplatzNähe UNIVERSITÄT + AMTSGERICHT,1,1500.0,0
45332879,2021-11-10 05:15:08,51.11887,13.79024,66.0,1,1109.0,Wohnung,2.0,,Sachsen,Dresden,Dachgeschosswohnung,0,Zentralheizung,Schöne 2-Raumwohnung im Mansardgeschoss in DD-Klotzsche,0,540.0,0
45463953,2021-11-10 05:15:08,51.24176900647324,6.751648388505941,49.93,1,40547.0,Wohnung,1.0,1964.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,Zentralheizung,Erstbezug nach Sanierung! Helles Apartment mit Balkon in Süd-Ausrichtung in Düsseldorf-Niederkassel!,0,600.0,0
45824408,2021-11-10 05:15:08,51.03497,13.78703,63.79,1,1277.0,Wohnung,3.0,1976.0,Sachsen,Dresden,Etagenwohnung,1,,wohnen in angenehmer Lage - einziehen+wohlfühlen,0,395.0,0
45463964,2021-11-10 05:15:08,51.24176900647324,6.751648388505941,50.02,1,40547.0,Wohnung,1.0,1964.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,Zentralheizung,Erstbezug nach Sanierung! Helles Apartment mit Balkon in Süd-Ausrichtung in Düsseldorf-Niederkassel!,0,610.0,0
45758877,2021-11-10 05:15:08,50.87146,7.01521,94.0,1,50999.0,Wohnung,3.0,2006.0,Nordrhein-Westfalen,Köln,Etagenwohnung,1,,Bringen Sie Ihr Herz mit,0,1110.0,1
45660581,2021-11-10 05:15:08,53.61026340802959,9.94150041979876,82.0,1,22529.0,Wohnung,3.0,2022.0,Hamburg,Hamburg,Apartment,1,,Neubau Wohnung mit Zwei Balkonen in der Nähe des UKE mit Blick direkt auf den Lokstedter Wasserturm,1,1800.0,1
45857191,2021-11-10 05:15:08,50.14629126577515,8.614277825536027,66.0,1,60488.0,Wohnung,3.0,1961.0,Hessen,Frankfurt am Main,Wohnung,1,Zentralheizung,3 Zimmerwohnung komplett renoviert Ffm Hausen,0,950.0,0
45758895,2021-11-10 05:15:08,51.56488,7.60545,58.0,1,44319.0,Wohnung,2.0,1920.0,Nordrhein-Westfalen,Dortmund,Etagenwohnung,0,,Kleine Wohnung in Dortmund Husen ...,0,256.0,0
45627824,2021-11-10 05:15:08,51.18559,6.86138,58.73,1,40599.0,Wohnung,2.0,1975.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,,** 2-Zimmer Wohnung**,0,589.0,0
40581553,2021-11-10 05:15:08,51.18559,6.86138,58.73,1,40599.0,Wohnung,2.0,1975.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,,** 2-Zimmer Wohnung**,0,589.0,0
44513731,2021-11-10 05:15:08,48.12952431984732,11.59468949724502,34.0,1,81669.0,Wohnung,1.0,1972.0,Bayern,München,Apartment,1,Zentralheizung,Schöne helle 1 Zimmer Wohnung am Gasteig,0,850.0,0
45464005,2021-11-10 05:15:08,51.52574,7.39647,72.0,1,44369.0,Wohnung,3.0,1976.0,Nordrhein-Westfalen,Dortmund,Wohnung,1,Zentralheizung,Sehr schöne gemütliche 3 Zimmerwohnung mit Küche,0,540.0,0
45791686,2021-11-10 05:15:08,52.57061,13.51842,53.0,1,13059.0,Wohnung,2.0,1988.0,Berlin,Berlin,Etagenwohnung,1,,Home Essential M | 53m² Wohnung mit 2.5 Zimmern in Berlin,1,652.0,0
45824455,2021-11-10 05:15:08,51.24123,6.37804,,1,41748.0,Haus,4.0,1993.0,Nordrhein-Westfalen,Viersen,Doppelhaushälfte,0,Etagenheizung,Doppelhaushälfte in 41748 Viersen Bockert zu vermieten mit Garage,0,1450.0,1
45791695,2021-11-10 05:15:08,51.05425,13.72101,44.0,1,1067.0,Wohnung,1.0,1900.0,Sachsen,Dresden,Dachgeschosswohnung,0,Zentralheizung,Wohnen in UNI-Nähe!! großzügig,0,399.0,0
45791696,2021-11-10 05:15:08,51.08251,13.65189,36.15,1,1157.0,Wohnung,1.0,1897.0,Sachsen,Dresden,Dachgeschosswohnung,0,Zentralheizung,gemütliche 1-Zimmer Dachgeschosswohnung in gepflegter Wohnanlage zu vermieten,0,289.0,1
45791697,2021-11-10 05:15:08,51.05408,13.7209,35.0,1,1067.0,Wohnung,1.0,1850.0,Sachsen,Dresden,Erdgeschosswohnung,1,Zentralheizung,Wohnen in UNI-Nähe!! helle 1-Raumwohnung mit Balkon,0,330.0,0
45791698,2021-11-10 05:15:08,51.01101,13.82807,61.5,1,1257.0,Wohnung,2.0,1994.0,Sachsen,Dresden,Erdgeschosswohnung,0,,Erstbezug nach Sanierung-  tolle 2-Zimmerwohnung in zentraler Lage zu vermieten!!,0,553.0,0
45791699,2021-11-10 05:15:08,51.03951,13.67931,53.76,1,1159.0,Wohnung,2.0,1900.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,großzügig,0,450.0,0
45791700,2021-11-10 05:15:08,51.05396,13.7208,40.0,1,1067.0,Wohnung,2.0,1850.0,Sachsen,Dresden,Erdgeschosswohnung,0,Zentralheizung,Wohnen in UNI-Nähe!! helle,0,360.0,0
45824464,2021-11-10 05:15:08,50.11787171898329,8.660707273459536,75.0,1,60325.0,Wohnung,2.0,,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,STOPP  Vollmöbliertes Appartement Westend ***FREI***,1,1650.0,0
45824470,2021-11-10 05:15:08,51.04286,13.70792,63.76,1,1159.0,Wohnung,2.0,1920.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,+++ Schöne große Pärchenwohnung  im 1.OG +++,1,480.0,0
45791710,2021-11-10 05:15:08,48.15414865233995,11.464128430371003,72.6,1,81249.0,Wohnung,3.0,2021.0,Bayern,München,Etagenwohnung,1,,Paosopark - Neubau / Erstbezug! ruhige 3-Zimmer-Whg. 1. OG - Bezug ab sofort,0,1450.0,0
45824478,2021-11-10 05:15:08,53.42686,9.98108,57.56,1,21077.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Erdgeschosswohnung,0,Zentralheizung,Exclusiver Neubau,1,748.0,0
45660643,2021-11-10 05:15:08,51.44496,7.07924,55.98,1,45276.0,Wohnung,2.0,1920.0,Nordrhein-Westfalen,Essen,Wohnung,1,Etagenheizung,Modernisierte 2-Zi.-Maisonette-Whg.mit Balkon E-Steele!,0,469.0,0
45824484,2021-11-10 05:15:08,53.42686,9.98108,61.33,1,21077.0,Wohnung,2.0,2021.0,Hamburg,Hamburg,Dachgeschosswohnung,0,Zentralheizung,Exclusiver Neubau,1,827.0,0
45824488,2021-11-10 05:15:08,51.03395,13.72493,117.5,1,1069.0,Wohnung,3.0,,Sachsen,Dresden,Dachgeschosswohnung,0,,Großzügige 3-Zimmer-Wohnung in herrschaftlicher Altstadtvilla unweit vom Hauptbahnhof DD mit guter Verkehrsanbindung,0,990.0,0
45791737,2021-11-10 05:15:08,50.09769,8.64636,39.0,1,60327.0,Wohnung,1.0,1960.0,Hessen,Frankfurt am Main,Apartment,1,Zentralheizung,Wohnung mit Balkon,1,790.0,0
45791753,2021-11-10 05:15:08,52.31728626237864,9.6510227392753,,1,30952.0,Haus,4.0,1974.0,Niedersachsen,Ronnenberg,Reihenmittelhaus,0,Zentralheizung,Familienfreundliches großzügiges Reihenmittelhaus in ruhiger Lage mit guter Infrastruktur in Ronnenberg/OT Empelde,0,1300.0,1
43334157,2021-11-10 05:15:08,51.00811,13.80384,26.89,1,1239.0,Wohnung,1.0,1978.0,Sachsen,Dresden,Etagenwohnung,0,,1-Zimmer-Wohnung mit tollem Blick in die sächsische Schweiz!,0,216.0,0
45791757,2021-11-10 05:15:08,48.09915,11.53179,31.0,1,81379.0,Wohnung,1.0,,Bayern,München,Wohnung,1,,Schöne 1-Zimmer Wohnung mit Balkon in Obersendling,0,600.0,0
45431315,2021-11-10 05:15:08,48.15822,11.63465,44.0,1,81927.0,Wohnung,2.0,,Bayern,München,Etagenwohnung,1,Zentralheizung,Voll möblierte,1,1190.0,0
43235864,2021-11-10 05:15:08,51.21398,6.80578,79.0,1,40227.0,Wohnung,2.0,1980.0,Nordrhein-Westfalen,Düsseldorf,Etagenwohnung,1,Zentralheizung,Einziehen u. wohlfühlen auf 79 m²! Frisch renovierte 2,0,750.0,0
45857306,2021-11-10 05:15:08,48.14177,11.6149,35.0,1,81677.0,Wohnung,1.0,1954.0,Bayern,München,Apartment,1,Zentralheizung,1-Zimmer-Whg. mit EBK und Balkon in Parkstadt Bogenhausen,1,790.0,0
45496865,2021-11-10 05:15:08,51.00897,13.78274,78.95,1,1239.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Wohnung,1,,Moderne 3-Zimmer-Wohnung im 1.OG mit Balkon,0,908.0,0
45627941,2021-11-10 05:15:08,53.61518,10.12179,32.75,1,22159.0,Wohnung,1.0,1967.0,Hamburg,Hamburg,Wohnung,0,,Gemütliche 1-Zimmerwohnung mit Terrasse in Farmsen!,0,344.0,0
45759014,2021-11-10 05:15:08,52.51175,13.5174,61.53,1,10315.0,Wohnung,2.0,1966.0,Berlin,Berlin,Etagenwohnung,1,,Geräumige Pärchenwohnung mit Balkon und EBK!,1,749.0,0
39402034,2021-11-10 05:15:08,51.00811,13.80384,26.89,1,1239.0,Wohnung,1.0,1979.0,Sachsen,Dresden,Etagenwohnung,0,,Deine erste eigene 1-Zimmer-Wohnung in Dresden,0,216.0,0
45529653,2021-11-10 05:15:08,48.806896665415906,9.222623681061705,76.0,1,70372.0,Wohnung,3.0,,Baden-Württemberg,Stuttgart,Etagenwohnung,0,Zentralheizung,möblierte 3 Zi. Whg.,1,1368.0,0
45660736,2021-11-10 05:15:08,51.4381,6.98606,67.0,1,45147.0,Wohnung,2.0,1960.0,Nordrhein-Westfalen,Essen,Etagenwohnung,0,Zentralheizung,Helle 2,0,450.0,0
45496898,2021-11-10 05:15:08,51.00895,13.78273,78.95,1,1239.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Wohnung,1,,Moderne 3-Zimmer-Wohnung im 2.OG mit Balkon,0,908.0,0
45857353,2021-11-10 05:15:08,48.29045352141027,11.903826275880036,,1,85435.0,Haus,5.0,1993.0,Bayern,Erding,Einfamilienhaus,1,Zentralheizung,RG Immobilien - Gemütlich Wohnen am Stadtrand - Großzügiges EFH,1,1700.0,1
44710486,2021-11-10 05:15:08,52.359023552457586,9.71525811762637,60.29,1,30449.0,Wohnung,2.0,,Niedersachsen,Hannover,Etagenwohnung,0,,2-Zimmer-Wohnung mit Aussicht,1,512.0,0
45759067,2021-11-10 05:15:08,51.05137,13.73651,45.0,1,1067.0,Wohnung,2.0,,Sachsen,Dresden,Wohnung,0,,NEU ++ Hochwertige 2-Zimmerwohnung in TOP LAGE !! Klimaanlage + Einbauküche + Fußbodenheizung,1,690.0,0
43334238,2021-11-10 05:15:08,52.41999,13.01081,,1,14469.0,Haus,12.0,2005.0,Brandenburg,Potsdam,Sonstiges Haus,0,Zentralheizung,12-ZImmer-Villa für Wohnen und Gewerbe,0,4587.0,0
39402086,2021-11-10 05:15:08,51.00811,13.80384,26.89,1,1239.0,Wohnung,1.0,1979.0,Sachsen,Dresden,Etagenwohnung,0,,Renovierte 1 Zimmer Wohnung in Dresden-Prohlis!,0,216.0,0
45857400,2021-11-10 05:15:08,51.00742,13.78624,84.65,1,1239.0,Wohnung,3.0,2102.0,Sachsen,Dresden,Erdgeschosswohnung,0,,Erstklassiger Neubau in Dresden mit Terrasse,1,860.0,0
45857402,2021-11-10 05:15:08,51.45269,6.96985,50.64,1,45144.0,Wohnung,1.0,1947.0,Nordrhein-Westfalen,Essen,Erdgeschosswohnung,0,Zentralheizung,Freuen Sie sich auf diese schöne 1,0,400.0,0
40483451,2021-11-10 05:15:08,51.07233,13.74671,94.52,1,1097.0,Wohnung,4.0,2019.0,Sachsen,Dresden,Wohnung,0,,www.r-o.de +++ Erstbezug in der Leipziger Vorstadt - Familienplanung ohne Platzprobleme,0,1070.0,0
43694727,2021-11-10 05:15:08,52.44526,13.29338,14.0,1,12205.0,Wohnung,1.0,,Berlin,Berlin,Apartment,0,,Nido I All-inclusive Wohnen,1,529.0,0
43793050,2021-11-10 05:15:08,51.28346607279945,13.407407247272507,,1,1612.0,Haus,,,Sachsen,Nünchritz,Mehrfamilienhaus,0,Zentralheizung,Objekt für Wohnprojekt,1,3000.0,1
39402146,2021-11-10 05:15:08,51.00811,13.80384,26.89,1,1239.0,Wohnung,1.0,1979.0,Sachsen,Dresden,Etagenwohnung,0,,Über den Dächern Dresden´s!,0,216.0,0
45497000,2021-11-10 05:15:08,51.00895,13.78271,88.54,1,1239.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Wohnung,1,,Moderne 3-Zimmer-Wohnung im 2.OG mit Balkon,0,1018.0,0
40581804,2021-11-10 05:15:08,51.00895,13.78271,88.54,1,1239.0,Wohnung,3.0,2021.0,Sachsen,Dresden,Wohnung,1,,Moderne 3-Zimmer-Wohnung im 2.OG mit Balkon,0,1018.0,0
45202096,2021-11-10 05:15:08,51.51243,7.5069,67.55,1,44143.0,Wohnung,2.0,1992.0,Nordrhein-Westfalen,Dortmund,Dachgeschosswohnung,1,Zentralheizung,2-Zimmer Wohnung im DG mit schönem Sonnenbalkon!,0,580.0,1
45595314,2021-11-10 05:15:08,53.48009,9.87264,76.0,1,21147.0,Wohnung,3.0,1977.0,Hamburg,Hamburg,Etagenwohnung,1,,§ 5-Schein erforderlich - renovierte 3-Zimmer-Wohnung mit Balkon,1,378.0,0
44808891,2021-11-10 05:15:08,50.11532,8.6496,70.55,1,60486.0,Wohnung,2.0,,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,Tolle 2-Zimmer-Wohnung der Extraklasse mit Parkett & EBK,1,1340.0,0
43694785,2021-11-10 05:15:08,52.43695,13.26267,34.0,1,14169.0,Wohnung,1.0,,Berlin,Berlin,Apartment,0,,Nido I All-inclusive Wohnen vollmöbliert,1,590.0,0
